real,prediccion,error
2.234,2.08385,0.15015
3.018,3.4257099999999996,-0.4077099999999998
0.925,0.9856599999999996,-0.0606599999999996
2.781,2.9007101000000013,-0.11971010000000115
2.313,2.08426,0.22874000000000017
1.432,1.38034,0.05166000000000004
0.636,0.8346600000000001,-0.19866000000000006
1.933,1.9088400000000005,0.024159999999999515
1.355,1.31528,0.03971999999999998
1.519,1.4894099999999986,0.029590000000001337
0.833,0.9620200000000001,-0.12902000000000013
1.608,1.59147,0.016530000000000156
0.85,0.95125,-0.10125000000000006
1.61,1.8931799999999996,-0.28317999999999954
2.417,2.084059999999999,0.3329400000000007
1.461,1.8308799999999992,-0.3698799999999991
5.00001,4.439765199999995,0.5602448000000049
1.835,2.1267399999999985,-0.29173999999999856
1.906,2.3180699999999987,-0.4120699999999988
3.37,4.151431599999999,-0.7814315999999986
2.399,3.133540199999999,-0.7345401999999992
1.375,1.3668499999999988,0.008150000000001212
1.231,1.2837199999999998,-0.052719999999999656
1.533,1.3806699999999994,0.15233000000000052
0.964,1.6092200000000005,-0.6452200000000006
1.644,1.7015799999999992,-0.0575799999999993
1.25,1.6797204000000006,-0.42972040000000056
2.356,2.3557199999999994,0.00028000000000050207
2.894,2.426459999999999,0.46754000000000095
1.046,1.03134,0.014660000000000117
1.123,0.8868800000000001,0.23611999999999989
0.498,0.5252300000000001,-0.027230000000000087
3.031,2.7400905,0.29090950000000015
3.275,2.9803900999999993,0.29460990000000065
1.628,1.354469999999999,0.27353000000000094
1.758,1.8578899999999996,-0.09988999999999959
1.158,1.2878800000000001,-0.12988000000000022
1.411,1.47551,-0.06451000000000007
1.083,1.1216400000000009,-0.038640000000000896
0.675,1.4820700000000002,-0.8070700000000002
3.424,2.7197003,0.7042997
1.984,2.20957,-0.22556999999999983
0.614,0.6779699999999994,-0.06396999999999942
4.456,4.757806699999994,-0.301806699999994
1.679,1.7637201000000002,-0.08472010000000019
1.876,1.9100399999999995,-0.034039999999999626
1.862,1.8074099999999993,0.054590000000000805
2.247,2.3195300999999984,-0.07253009999999849
1.75,3.2899806999999988,-1.5399806999999988
1.561,1.4555300000000004,0.10546999999999951
1.358,1.5351499999999996,-0.17714999999999947
0.818,0.7067000000000003,0.11129999999999962
0.863,1.04612,-0.18311999999999995
3.683,3.534880299999999,0.14811970000000096
2.215,2.5894300000000006,-0.3744300000000007
5.00001,3.9953425999999954,1.0046674000000042
2.709,2.7316401000000003,-0.022640100000000274
5.00001,4.695997699999993,0.30401230000000634
2.5,3.2841801999999998,-0.7841801999999998
1.896,1.8377000000000003,0.058299999999999574
3.875,3.419970400000001,0.45502959999999915
3.679,3.1864911999999994,0.4925088000000004
2.778,2.3277103000000006,0.45028969999999946
1.225,1.3456099999999995,-0.12060999999999944
1.042,1.0661700000000003,-0.024170000000000247
1.976,2.07782,-0.10182000000000002
1.58,1.4527899999999991,0.12721000000000093
0.66,0.8782099999999997,-0.21820999999999968
2.3,2.209350000000001,0.09064999999999879
3.547,2.789340000000001,0.7576599999999991
4.735,4.561894499999995,0.17310550000000546
2.024,1.9539800000000012,0.07001999999999886
0.57,0.7511,-0.18110000000000004
0.68,1.02162,-0.3416199999999999
0.898,0.9652300000000003,-0.06723000000000023
1.238,2.0119599999999993,-0.7739599999999993
1.183,1.1910700000000003,-0.008070000000000244
0.614,0.6917700000000001,-0.07777000000000012
1.918,1.9524299999999997,-0.03442999999999974
2.56,2.177020099999999,0.38297990000000093
1.563,1.0546999999999997,0.5083000000000002
1.5,1.55094,-0.050939999999999985
2.61,2.7945500000000005,-0.18455000000000066
0.972,1.1176600999999997,-0.14566009999999974
2.52,2.714360000000001,-0.19436000000000098
1.867,1.8113699999999993,0.055630000000000734
5.00001,4.085252899999998,0.9147571000000019
1.327,1.3518599999999994,-0.024859999999999438
1.224,1.38174,-0.15774
1.333,1.4104199999999993,-0.07741999999999938
1.4,1.47619,-0.07618999999999998
2.763,2.8133004,-0.050300400000000245
2.166,2.2056600000000013,-0.03966000000000136
2.621,2.0424899999999995,0.5785100000000005
5.00001,3.874342599999998,1.1256674000000015
1.298,1.2197499999999997,0.07825000000000037
3.011,2.0004300999999995,1.0105699000000006
2.323,2.03386,0.2891400000000002
2.81,2.756232399999999,0.053767600000000915
0.748,0.7000400000000003,0.04795999999999967
1.529,1.4337700000000004,0.09522999999999948
1.651,1.7255500000000006,-0.07455000000000056
4.0,4.227751999999997,-0.22775199999999707
2.0,1.4849801000000007,0.5150198999999993
2.281,1.7190799999999995,0.5619200000000006
1.245,1.5431699999999997,-0.2981699999999996
4.421,3.633630499999999,0.7873695000000014
0.548,0.5748500000000001,-0.02685000000000004
1.64,1.1563800000000002,0.4836199999999997
3.267,2.369359999999999,0.8976400000000009
2.864,2.758900099999999,0.1050999000000008
5.00001,3.4881408999999994,1.5118691000000002
4.716,4.228361600000001,0.4876383999999989
2.224,2.182999999999999,0.04100000000000126
2.644,2.37501,0.26899000000000006
1.346,1.3960699999999995,-0.05006999999999939
0.795,0.9076000000000003,-0.11260000000000026
0.813,0.8180299999999998,-0.005029999999999868
4.112,3.1823001,0.9296999000000001
2.028,1.242,0.786
2.5,2.7632601,-0.2632601000000001
0.963,1.1759699999999997,-0.21296999999999977
3.338,3.4214202000000005,-0.08342020000000039
1.318,1.4116,-0.0935999999999999
2.482,2.2159300000000006,0.2660699999999996
0.875,3.5771208000000003,-2.7021208000000003
1.125,1.6084800000000001,-0.48348000000000013
5.00001,4.363973799999998,0.6360362000000013
0.875,1.20647,-0.33146999999999993
1.747,1.65757,0.08943000000000012
2.803,3.2465904999999986,-0.44359049999999867
1.593,1.7807000000000004,-0.18770000000000042
3.4,3.0748105000000017,0.32518949999999824
2.417,2.331760100000001,0.08523989999999904
0.685,0.6961999999999997,-0.011199999999999655
2.177,2.1014600000000008,0.07553999999999927
1.846,2.066359999999999,-0.220359999999999
1.125,0.9662599999999999,0.1587400000000001
1.783,2.1263300000000007,-0.3433300000000008
1.948,1.9892400000000001,-0.041240000000000165
2.125,1.0402000000000002,1.0847999999999998
0.927,0.8141100000000001,0.11288999999999993
1.978,2.1577200000000003,-0.17972000000000032
3.776,3.7038700999999996,0.07212990000000019
0.94,1.0338599999999996,-0.09385999999999961
0.635,0.6982299999999997,-0.06322999999999968
2.582,2.8515699999999997,-0.26956999999999987
0.682,1.05341,-0.3714099999999999
1.316,1.4794099999999988,-0.16340999999999872
1.052,1.001740000000001,0.05025999999999908
4.908,4.954138599999992,-0.046138599999991925
2.793,2.7855201999999992,0.007479800000000925
1.639,1.6265400000000012,0.012459999999998805
1.91,1.7015499999999997,0.20845000000000025
3.109,2.8580599999999987,0.2509400000000013
2.05,1.1546099999999995,0.8953900000000004
2.012,2.0230200000000007,-0.011020000000000696
5.00001,2.541972000000001,2.458037999999999
2.427,2.6097899999999994,-0.18278999999999934
5.00001,4.178532099999996,0.8214779000000032
5.00001,2.5582599999999984,2.441750000000001
1.784,3.0287703000000024,-1.2447703000000023
0.844,1.8760900000000007,-1.0320900000000006
1.565,1.8972099999999994,-0.33220999999999945
5.00001,4.854448399999991,0.14556160000000862
3.824,3.4372703,0.38672970000000007
4.414,4.2770938999999935,0.13690610000000625
1.326,1.4704000000000006,-0.14440000000000053
3.138,3.053550099999999,0.08444990000000097
3.433,3.7585415999999987,-0.3255415999999989
0.638,1.0204999999999997,-0.38249999999999973
4.075,3.0096404000000008,1.0653595999999994
3.261,2.589700099999999,0.6712999000000011
3.19,2.18717,1.0028299999999999
4.5,4.020172299999999,0.4798277000000013
1.388,1.1601100000000002,0.2278899999999997
0.606,0.7208200000000001,-0.11482000000000014
1.422,1.234829999999999,0.18717000000000095
0.87,0.8815000000000001,-0.011500000000000066
0.828,1.1263500000000006,-0.29835000000000067
2.9,2.233820100000001,0.666179899999999
0.725,0.75544,-0.030440000000000023
0.989,1.35218,-0.36317999999999995
1.819,1.79825,0.020750000000000046
5.00001,4.590405399999995,0.4096046000000042
2.447,2.4768199999999987,-0.029819999999998625
1.382,1.1968900000000002,0.18510999999999966
2.259,1.71941,0.5395899999999998
2.75,2.990250399999999,-0.24025039999999898
4.566,4.0625519999999975,0.5034480000000023
2.26,1.960699999999999,0.2993000000000008
2.857,2.73964,0.11736000000000013
3.115,3.126550500000001,-0.011550500000000685
4.045,2.7794002,1.2655998
1.505,1.6954200000000006,-0.1904200000000007
1.334,1.1581,0.17590000000000017
2.113,2.0062999999999995,0.10670000000000046
5.00001,3.971732799999998,1.0282772000000016
1.679,1.7734499999999997,-0.0944499999999997
0.57,0.7382599999999998,-0.16825999999999985
5.00001,4.3567927999999965,0.6432172000000032
0.934,0.8098799999999998,0.12412000000000023
5.00001,3.7616714999999994,1.2383385000000002
1.625,1.5075000000000005,0.1174999999999995
3.3,2.1958200000000008,1.104179999999999
1.693,1.8099299999999996,-0.11692999999999953
1.639,1.7546799999999996,-0.11567999999999956
2.688,2.0021199999999997,0.6858800000000005
1.345,1.61658,-0.27157999999999993
3.448,3.4551317999999984,-0.007131799999998467
0.98,0.9910700000000005,-0.011070000000000468
3.022,2.656570600000001,0.3654293999999987
1.563,1.5009600000000003,0.06203999999999965
4.333,3.6091217999999974,0.7238782000000028
0.95,1.0672499999999998,-0.11724999999999985
1.125,1.2318500000000003,-0.10685000000000033
1.104,0.9767499999999998,0.1272500000000003
1.044,1.2432799999999997,-0.19927999999999968
2.429,2.5578201000000003,-0.12882010000000044
1.419,1.3074400000000006,0.11155999999999944
1.897,1.9027199999999984,-0.005719999999998393
2.409,2.0429800000000005,0.36601999999999935
0.878,0.8841700000000003,-0.006170000000000342
0.697,0.9941600000000003,-0.2971600000000003
1.539,1.6899899999999999,-0.15098999999999996
1.802,1.5270900000000003,0.27490999999999977
1.941,1.9953900000000016,-0.05439000000000149
2.547,2.37133,0.17567000000000021
2.105,2.4943001000000002,-0.38930010000000026
5.00001,4.699875499999995,0.30013450000000486
2.178,1.7009700000000008,0.4770299999999992
2.42,2.594829999999999,-0.17482999999999915
4.461,3.728631399999999,0.7323686000000014
4.514,4.145522299999999,0.36847770000000146
5.00001,4.732176199999994,0.26783380000000534
1.25,1.6302599999999992,-0.38025999999999915
2.832,2.6211800999999997,0.21081990000000017
0.375,0.7748799999999999,-0.3998799999999999
2.533,2.4744100000000007,0.058589999999999254
5.00001,5.000009999999989,1.0658141036401503e-14
0.639,0.7707399999999995,-0.13173999999999952
2.8,2.1495099999999994,0.6504900000000005
1.914,1.8750700000000002,0.03892999999999969
2.177,2.1260999999999997,0.05090000000000039
1.375,1.9911608,-0.6161608000000001
1.805,1.7593100000000002,0.045689999999999786
1.905,1.7511800000000002,0.15381999999999985
0.488,0.9006099999999995,-0.4126099999999995
3.937,3.486860199999999,0.450139800000001
1.801,2.687600000000001,-0.8866000000000012
3.847,2.5309604000000006,1.3160395999999994
0.9,1.05585,-0.15584999999999993
1.917,1.8954500000000005,0.021549999999999514
1.848,1.8297800000000017,0.01821999999999835
1.175,1.2664900000000003,-0.0914900000000003
1.869,1.87846,-0.009460000000000024
3.5,3.9327131999999985,-0.43271319999999847
1.652,1.7559200000000001,-0.10392000000000023
0.813,0.7097200000000001,0.10327999999999982
0.924,1.04626,-0.12225999999999992
3.208,2.756010099999998,0.4519899000000023
0.508,0.6189799999999999,-0.11097999999999986
0.987,1.4814999999999998,-0.49449999999999983
1.601,4.001952199999999,-2.400952199999999
1.03,1.0291899999999996,0.0008100000000004215
2.948,3.039070000000001,-0.0910700000000011
1.858,2.1083799999999995,-0.2503799999999994
2.0,2.2218199999999997,-0.22181999999999968
1.096,1.1699099999999993,-0.07390999999999925
3.967,3.0357503,0.9312497
1.016,1.1530499999999997,-0.13704999999999967
2.429,2.483489999999999,-0.05448999999999904
1.639,1.6757300000000002,-0.03673000000000015
1.575,1.91222,-0.3372200000000001
2.795,2.7019403000000004,0.09305969999999952
3.407,2.914400100000001,0.4925998999999992
2.345,2.530679999999998,-0.18567999999999785
1.744,1.7202100000000002,0.023789999999999756
2.25,2.9044803999999993,-0.6544803999999993
3.052,2.7335200000000004,0.31847999999999965
2.273,2.0798799999999993,0.19312000000000085
2.66,2.4846300999999995,0.17536990000000063
1.349,1.5697299999999998,-0.22072999999999987
0.918,1.1500900000000003,-0.23209000000000024
1.375,2.8559406000000007,-1.4809406000000007
1.911,2.696520499999999,-0.7855204999999992
2.932,2.8473403000000017,0.08465969999999823
0.649,0.6659900000000002,-0.01699000000000017
2.195,1.8730099999999998,0.32199
1.035,1.3483199999999997,-0.3133199999999998
2.175,2.0447599999999997,0.13024000000000013
0.439,0.6866899999999998,-0.2476899999999998
2.152,2.0294200000000004,0.12257999999999969
2.636,2.38479,0.25120999999999993
0.723,0.9818899999999996,-0.2588899999999996
2.274,2.7812000000000006,-0.5072000000000005
2.225,1.78102,0.44398000000000004
1.792,1.8452999999999995,-0.05329999999999946
3.127,2.7934205000000003,0.3335794999999995
0.477,0.4965799999999998,-0.01957999999999982
0.59,0.6432200000000006,-0.0532200000000006
1.264,1.32816,-0.06416
2.667,3.141910100000002,-0.474910100000002
3.457,3.0560303999999996,0.40096960000000026
0.77,0.9182100000000004,-0.1482100000000004
1.25,1.1006999999999996,0.14930000000000043
0.832,1.2555300000000003,-0.4235300000000003
5.00001,3.283270400000001,1.7167395999999986
1.58,1.5164100000000007,0.06358999999999937
1.964,2.4593100000000003,-0.49531000000000036
1.431,1.6154899999999999,-0.18448999999999982
1.828,1.5486799999999996,0.27932000000000046
4.352,3.440740300000001,0.9112596999999991
0.641,0.6981200000000004,-0.05712000000000039
5.00001,4.890438899999991,0.10957110000000903
3.447,4.553635399999995,-1.1066353999999947
1.137,1.3353500000000005,-0.19835000000000047
1.398,1.5713600000000008,-0.17336000000000085
1.375,1.1075500000000003,0.26744999999999974
3.024,2.8992800999999986,0.12471990000000144
2.181,1.9520201,0.22897990000000013
5.0,4.115253199999996,0.8847468000000038
4.515,3.667150199999999,0.8478498000000005
2.935,4.668664599999999,-1.7336645999999987
1.072,1.329010000000001,-0.25701000000000085
1.558,1.4315100000000003,0.12648999999999977
2.13,2.26702,-0.13702000000000014
2.177,2.5017700000000005,-0.32477000000000045
1.614,1.8006600000000004,-0.18666000000000027
3.588,2.9465104000000006,0.6414895999999994
1.212,1.3792199999999994,-0.16721999999999948
1.035,0.9849999999999999,0.050000000000000044
0.682,1.0468800000000003,-0.3648800000000002
1.073,1.2335699999999994,-0.16056999999999944
2.125,1.8933500000000008,0.23164999999999925
1.06,1.5470800999999996,-0.48708009999999957
4.314,3.356060199999998,0.9579398000000019
0.622,0.6296500000000002,-0.007650000000000157
1.705,1.68031,0.0246900000000001
0.656,0.76783,-0.11182999999999998
2.346,2.2273501000000016,0.11864989999999853
1.76,1.6241500000000002,0.1358499999999998
0.67,0.65516,0.014840000000000075
0.708,1.1182899999999996,-0.4102899999999996
3.298,3.3117201000000005,-0.013720100000000457
0.675,2.155261,-1.4802609999999998
1.434,1.5287,-0.0947
2.426,2.0962300000000003,0.3297699999999999
1.701,1.8884,-0.1874
1.019,1.4147800000000001,-0.39578000000000024
1.516,2.1768599999999996,-0.6608599999999996
1.602,1.692110000000001,-0.0901100000000008
1.115,1.2509898999999995,-0.13598989999999955
3.694,3.3127709000000003,0.38122909999999965
2.646,2.699380000000001,-0.05338000000000109
2.167,2.872160199999999,-0.705160199999999
1.659,1.706960000000001,-0.04796000000000089
1.217,1.0668499999999999,0.15015000000000023
2.923,2.6368799999999992,0.2861200000000008
5.00001,4.729045499999994,0.27096450000000605
2.66,2.2305499999999996,0.42945000000000055
1.391,1.56795,-0.17694999999999994
1.917,1.6086,0.3084
3.453,4.344084199999995,-0.891084199999995
1.986,1.9636702000000001,0.022329799999999844
4.785,4.069541199999999,0.7154588000000013
1.341,2.854829999999999,-1.513829999999999
1.446,1.6528100000000001,-0.20681000000000016
1.194,1.5048300000000001,-0.31083000000000016
5.00001,4.863318599999993,0.13669140000000635
1.094,1.6254199999999994,-0.5314199999999993
3.635,2.5535601000000003,1.0814398999999995
1.539,1.6487,-0.10970000000000013
3.404,2.5169508,0.8870491999999999
1.425,1.8903299999999998,-0.4653299999999998
1.428,1.42965,-0.0016500000000001513
2.181,1.9086800000000006,0.27231999999999945
4.93,4.855257699999992,0.07474230000000759
0.525,0.8071799999999996,-0.28217999999999954
5.00001,3.821551699999996,1.1784583000000035
0.58,0.8432400000000004,-0.2632400000000005
0.596,0.7395600000000003,-0.14356000000000035
1.209,1.2527399999999995,-0.043739999999999446
0.517,0.5743099999999999,-0.05730999999999986
2.526,2.4118499999999994,0.11415000000000042
2.421,2.3885300000000007,0.03246999999999911
3.536,3.2096102000000006,0.3263897999999994
2.787,2.84047,-0.053469999999999906
2.132,2.2383800000000007,-0.10638000000000059
3.483,3.1517400999999996,0.3312599000000005
1.508,2.405859999999999,-0.8978599999999992
1.918,2.206,-0.28800000000000003
1.411,1.4997999999999996,-0.08879999999999955
2.835,2.649880099999999,0.185119900000001
0.972,1.0621400000000003,-0.09014000000000033
1.813,1.4507400999999995,0.3622599000000004
1.966,2.0392201,-0.07322010000000012
3.148,3.4870910999999984,-0.3390910999999983
0.792,1.00706,-0.21506000000000003
0.729,0.9571799999999999,-0.22817999999999994
2.863,2.7060399999999993,0.15696000000000065
5.00001,4.927979199999991,0.07203080000000828
2.171,2.56248,-0.39148000000000005
2.713,3.3860106000000005,-0.6730106000000005
1.714,1.9502501000000003,-0.23625010000000035
1.136,1.3246600000000002,-0.18866000000000027
0.969,0.7732599999999998,0.19574000000000014
2.062,2.32304,-0.2610400000000004
1.423,1.4551299999999996,-0.03212999999999955
1.522,1.6128399999999996,-0.09083999999999959
1.393,1.2751500000000004,0.11784999999999957
1.704,1.9963300000000002,-0.2923300000000002
1.337,1.4277700000000002,-0.09077000000000024
0.575,0.7874900000000002,-0.2124900000000003
1.813,1.9430099999999997,-0.13000999999999974
3.544,3.2087202999999995,0.3352797000000005
0.544,0.6887599999999999,-0.1447599999999999
1.445,1.2513700000000005,0.19362999999999952
3.158,2.794109999999998,0.3638900000000018
1.542,3.0326703,-1.4906703
2.322,3.0857700999999995,-0.7637700999999995
1.739,2.090219999999999,-0.351219999999999
1.034,0.8735299999999999,0.1604700000000001
1.45,1.3289199999999999,0.12108000000000008
1.663,2.1072104,-0.4442104
5.0,4.310464199999997,0.6895358000000034
1.573,1.7069100000000004,-0.13391000000000042
2.114,1.8447200000000006,0.2692799999999993
1.313,2.1209001,-0.8079001000000001
5.00001,4.600065299999995,0.39994470000000426
1.333,1.5958500000000004,-0.26285000000000047
0.981,0.9860699999999997,-0.005069999999999686
3.804,2.7474502000000003,1.0565497999999995
1.853,1.8769400000000005,-0.023940000000000516
1.263,0.9426100000000003,0.3203899999999996
3.477,2.9775902,0.4994098
4.306,2.9394401000000014,1.3665598999999986
5.00001,3.8492437999999987,1.150766200000001
1.339,1.3554300000000004,-0.01643000000000039
1.391,1.1929099999999995,0.19809000000000054
1.438,1.29626,0.14173999999999998
1.625,1.5828099999999994,0.042190000000000616
0.696,1.0682900000000002,-0.37229000000000023
1.593,1.5946500000000003,-0.0016500000000003734
4.5,2.5884899999999997,1.9115100000000003
2.514,3.1935305000000005,-0.6795305000000007
1.455,1.6447600000000013,-0.18976000000000126
0.713,0.9054099999999998,-0.19240999999999986
2.772,2.4822501,0.2897498999999999
1.417,1.39683,0.02017000000000002
2.929,2.519460000000001,0.4095399999999989
3.0,2.3851401000000005,0.6148598999999995
3.35,3.219129999999998,0.13087000000000204
1.821,1.5513399999999995,0.26966000000000045
0.644,1.2466800000000005,-0.6026800000000004
0.965,1.2322199999999996,-0.2672199999999997
5.00001,4.914678799999991,0.0853312000000086
1.247,3.1626109,-1.9156108999999997
3.3,3.1471701000000007,0.15282989999999907
0.906,1.13194,-0.22593999999999992
1.103,0.7772199999999998,0.3257800000000002
3.097,3.282249999999999,-0.18524999999999903
3.025,3.140320299999999,-0.11532029999999915
4.925,3.3820507,1.5429492999999996
3.375,2.855900099999999,0.519099900000001
1.511,1.6819600000000003,-0.17096000000000044
1.944,2.1685700000000003,-0.22457000000000038
5.00001,4.98658969999999,0.01342030000000971
1.813,1.986289999999999,-0.17328999999999906
1.571,1.5775600000000005,-0.006560000000000565
1.875,2.115550200000001,-0.24055020000000082
1.694,1.5299099999999997,0.1640900000000003
5.00001,2.8916702000000005,2.108339799999999
1.358,1.2180600000000006,0.1399399999999995
3.221,3.352359999999999,-0.13135999999999903
0.947,1.10566,-0.15866000000000013
2.86,2.783879999999999,0.07612000000000085
1.135,1.1996799999999994,-0.0646799999999994
2.683,2.0709299999999997,0.6120700000000001
0.964,0.8998500000000007,0.06414999999999926
0.984,0.9483300000000005,0.035669999999999535
1.438,1.0517999999999994,0.38620000000000054
1.089,0.9738600000000004,0.11513999999999958
1.75,2.27137,-0.5213700000000001
1.04,1.01085,0.02915000000000001
1.576,1.9239400000000004,-0.34794000000000036
2.318,1.8701699999999999,0.4478300000000002
1.506,1.4991300000000003,0.00686999999999971
0.87,1.29958,-0.42957999999999996
1.764,2.288799999999999,-0.5247999999999988
2.411,2.8207999999999998,-0.4097999999999997
1.849,1.95715,-0.10814999999999997
3.218,3.4135605,-0.19556050000000003
3.181,3.0172499999999998,0.16375000000000028
3.0,3.203290600000001,-0.2032906000000012
1.33,1.2078199999999997,0.1221800000000004
1.422,1.4655499999999995,-0.043549999999999534
1.468,1.6506300000000005,-0.18263000000000051
5.00001,4.954959399999989,0.04505060000001038
1.219,1.0545199999999997,0.1644800000000004
1.214,1.8280999999999994,-0.6140999999999994
0.891,1.1314099999999998,-0.2404099999999998
2.083,2.1753000000000013,-0.09230000000000116
1.796,1.8764699999999996,-0.0804699999999996
2.75,4.163081999999996,-1.4130819999999957
2.302,2.28933,0.012669999999999959
1.126,1.510709999999999,-0.3847099999999992
1.62,1.6362299999999996,-0.016229999999999523
2.552,2.8845618999999982,-0.3325618999999982
1.31,1.8045103999999998,-0.4945103999999998
1.854,2.2146600000000003,-0.3606600000000002
1.375,2.9181805,-1.5431805
1.411,1.6043700000000003,-0.19337000000000026
1.75,1.5927699999999996,0.15723000000000042
1.034,1.2806800000000005,-0.24668000000000045
1.721,1.6122299999999994,0.1087700000000007
3.645,3.3253900000000014,0.3196099999999986
2.125,1.9333200000000008,0.19167999999999918
2.152,1.9167999999999992,0.23520000000000096
2.161,1.4997100000000003,0.6612899999999997
3.825,3.185860700000001,0.6391392999999992
0.794,1.0971000000000002,-0.30310000000000015
1.632,1.1884199999999998,0.4435800000000001
3.4,2.6308402999999987,0.7691597000000012
1.808,1.8897499999999996,-0.08174999999999955
1.271,1.7460101000000001,-0.4750101000000002
2.979,2.9573501999999974,0.021649800000002717
1.945,1.9092600000000006,0.03573999999999944
2.896,2.8960199999999987,-1.9999999998798756e-05
0.875,1.41836,-0.5433600000000001
2.573,1.9293300000000002,0.6436699999999997
1.409,2.23539,-0.8263900000000002
1.449,0.9621499999999998,0.4868500000000002
2.524,2.4460500000000014,0.07794999999999863
2.171,2.9686300000000005,-0.7976300000000007
2.325,2.576140099999999,-0.25114009999999887
0.921,1.12179,-0.20079000000000002
0.645,1.0974399999999997,-0.45243999999999973
2.209,2.0611500000000005,0.1478499999999996
2.967,2.5835201000000008,0.3834798999999993
5.00001,4.525954999999994,0.4740550000000052
1.798,1.1510000000000002,0.6469999999999998
1.116,1.42981,-0.3138099999999999
2.072,1.7509299999999999,0.3210700000000002
3.79,3.2692705999999983,0.5207294000000018
1.599,1.5437299999999998,0.05527000000000015
1.739,2.351010899999999,-0.6120108999999989
1.789,1.70853,0.08046999999999982
1.313,1.2301900000000006,0.08280999999999938
2.917,2.6696815000000003,0.24731849999999955
2.254,2.0439000000000003,0.21009999999999973
1.283,1.2846799999999996,-0.0016799999999996817
5.00001,3.959022799999998,1.0409872000000018
1.269,1.0274799999999997,0.24152000000000018
2.75,2.2775500000000006,0.47244999999999937
1.577,2.620230600000001,-1.0432306000000011
5.00001,4.589725099999997,0.4102849000000024
1.849,1.875210000000001,-0.026210000000000955
1.903,2.59827,-0.6952699999999998
2.18,2.0403599999999993,0.13964000000000087
2.688,1.9506503999999996,0.7373496000000006
1.118,1.0232599999999998,0.09474000000000027
3.058,2.9814300000000005,0.07656999999999936
1.938,1.9634599999999995,-0.025459999999999594
2.242,2.0821899999999998,0.15981000000000023
1.125,2.2165406,-1.0915406
3.266,2.97341,0.29259000000000013
2.24,2.1278899999999985,0.11211000000000171
1.875,2.2528299999999994,-0.37782999999999944
1.375,1.0840200000000004,0.2909799999999996
2.109,2.144260600000001,-0.035260600000000863
3.394,2.7610300999999993,0.6329699000000009
5.00001,5.000009999999989,1.0658141036401503e-14
0.946,1.0688000000000002,-0.12280000000000024
1.026,1.0142199999999995,0.011780000000000568
0.816,0.9258699999999993,-0.10986999999999936
1.794,1.7620799999999996,0.03192000000000039
4.837,4.380033799999996,0.45696620000000365
1.591,1.4397300000000002,0.1512699999999998
1.713,1.8537800000000002,-0.14078000000000013
1.922,2.2542402000000017,-0.33224020000000176
2.985,3.4110809999999994,-0.4260809999999995
1.846,1.8731900000000001,-0.027190000000000047
2.09,2.1866099999999995,-0.09660999999999964
1.807,2.02573,-0.21872999999999987
1.252,1.7354300999999999,-0.48343009999999986
2.091,2.70074,-0.60974
3.821,2.677370100000002,1.1436298999999983
2.278,2.00893,0.26907000000000014
2.069,1.7815299999999994,0.28747000000000056
1.194,1.1065899999999993,0.08741000000000065
0.983,0.9099800000000003,0.07301999999999964
0.889,0.9411499999999997,-0.0521499999999997
2.495,2.9391703000000002,-0.44417030000000013
3.189,2.3591505,0.8298494999999999
1.828,1.8201699999999996,0.007830000000000448
2.799,2.491280000000001,0.3077199999999989
4.048,3.1611504000000004,0.8868495999999997
4.171,3.958372,0.21262800000000048
1.431,1.4564100000000002,-0.025410000000000155
2.84,2.8300600000000027,0.009939999999997173
2.414,2.5520802999999983,-0.13808029999999816
4.13,3.6239310999999996,0.5060689000000003
0.927,0.9810800000000011,-0.054080000000001016
0.58,0.92991,-0.34991000000000005
1.625,1.56953,0.05546999999999991
3.711,3.816360700000002,-0.10536070000000208
2.268,3.262630799999999,-0.994630799999999
0.932,0.8184400000000003,0.11355999999999977
1.08,1.1670400000000003,-0.08704000000000023
5.00001,3.584080199999997,1.4159298000000025
1.65,1.8341999999999987,-0.1841999999999988
1.648,1.7179400000000005,-0.06994000000000056
1.531,1.84817,-0.3171700000000002
1.958,1.8059899999999995,0.15201000000000042
3.373,4.021222499999999,-0.6482224999999984
0.685,0.6468300000000002,0.038169999999999815
2.688,2.681910500000001,0.006089499999998971
1.333,1.8011500000000005,-0.4681500000000005
1.254,1.26861,-0.014610000000000012
4.125,3.1822303000000023,0.9427696999999977
2.697,1.9473999999999998,0.7496000000000003
0.949,1.10644,-0.15744000000000014
2.291,2.4182400000000013,-0.12724000000000135
2.05,3.1264504,-1.0764504000000001
1.875,2.4970805,-0.6220805
2.148,1.8476400000000013,0.30035999999999885
5.00001,3.9101719999999984,1.0898380000000012
0.56,0.6655599999999998,-0.10555999999999977
1.557,1.68173,-0.12473000000000001
2.208,2.6248700999999994,-0.41687009999999924
1.55,1.4865499999999998,0.06345000000000023
1.333,1.4052599999999995,-0.07225999999999955
1.256,1.5654999999999994,-0.30949999999999944
1.74,1.7381000000000002,0.0018999999999997907
3.305,2.5639900000000013,0.7410099999999988
3.943,4.081052499999999,-0.13805249999999925
1.594,2.17465,-0.5806500000000001
2.409,2.532919999999999,-0.12391999999999914
2.92,3.0632500000000005,-0.14325000000000054
2.232,1.8345899999999988,0.3974100000000014
1.139,1.53756,-0.39856
0.952,2.0132099999999995,-1.0612099999999995
1.267,1.3954099999999996,-0.1284099999999997
0.845,0.9797399999999996,-0.13473999999999964
0.623,0.8518599999999996,-0.22885999999999962
